# End points of segments: 
#   0.00000000 0.13156020 0.21857910 0.38948080 0.55060840 0.64363550 0.70941560 0.88345340 
0.702180 2.633621
0.702509 2.632746
0.702838 2.631909
0.703167 2.631109
0.703495 2.630349
0.703824 2.629627
0.704153 2.628945
0.704482 2.628303
0.704811 2.627700
0.705140 2.627138
0.705469 2.626616
0.705798 2.626135
0.706127 2.625695
0.706456 2.625296
0.706784 2.624939
0.707113 2.624623
0.707442 2.624350
0.707771 2.624118
0.708100 2.623928
0.708429 2.623780
0.708758 2.623674
0.709087 2.623611
0.709416 2.623590

0.709416 2.623590
0.710286 2.620944
0.711156 2.618522
0.712026 2.616329
0.712896 2.614369
0.713767 2.612646
0.714637 2.611164
0.715507 2.609926
0.716377 2.608934
0.717247 2.608191
0.718117 2.607699
0.718988 2.607457
0.719858 2.607468
0.720728 2.607731
0.721598 2.608246
0.722468 2.609010
0.723339 2.610023
0.724209 2.611281
0.725079 2.612781
0.725949 2.614518
0.726819 2.616485
0.727690 2.618675
0.728560 2.621080
0.729430 2.623688
0.730300 2.626488
0.731170 2.629463
0.732040 2.632597
0.732911 2.635867
0.733781 2.639249
0.734651 2.642713
0.735521 2.646225
0.736391 2.649745
0.737262 2.653227
0.738132 2.656624
0.739002 2.659882
0.739872 2.662948
0.740742 2.665775
0.741613 2.668324
0.742483 2.670567
0.743353 2.672498
0.744223 2.674123
0.745093 2.675467
0.745964 2.676563
0.746834 2.677451
0.747704 2.678176
0.748574 2.678776
0.749444 2.679291
0.750314 2.679755
0.751185 2.680196
0.752055 2.680640
0.752925 2.681108
0.753795 2.681618
0.754665 2.682184
0.755536 2.682820
0.756406 2.683534
0.757276 2.684336
0.758146 2.685232
0.759016 2.686230
0.759887 2.687333
0.760757 2.688545
0.761627 2.689870
0.762497 2.691310
0.763367 2.692868
0.764238 2.694544
0.765108 2.696341
0.765978 2.698260
0.766848 2.700300
0.767718 2.698227
0.768589 2.687595
0.769459 2.676768
0.770329 2.665745
0.771199 2.654523
0.772069 2.643101
0.772939 2.631478
0.773810 2.619650
0.774680 2.607616
0.775550 2.595374
0.776420 2.582921
0.777290 2.570257
0.778161 2.557378
0.779031 2.544283
0.779901 2.530969
0.780771 2.517434
0.781641 2.503676
0.782512 2.489693
0.783382 2.475483
0.784252 2.461044
0.785122 2.446375
0.785992 2.431474
0.786862 2.416340
0.787733 2.400971
0.788603 2.385368
0.789473 2.369529
0.790343 2.353456
0.791213 2.337149
0.792084 2.320608
0.792954 2.303836
0.793824 2.286834
0.794694 2.269606
0.795564 2.252155
0.796435 2.234484
0.797305 2.216598
0.798175 2.198501
0.799045 2.180199
0.799915 2.161696
0.800786 2.143000
0.801656 2.124115
0.802526 2.105049
0.803396 2.085806
0.804266 2.066393
0.805136 2.046817
0.806007 2.027083
0.806877 2.007198
0.807747 1.987168
0.808617 1.966998
0.809487 1.946693
0.810357 1.926259
0.811228 1.905702
0.812098 1.885025
0.812968 1.864235
0.813838 1.843334
0.814708 1.822328
0.815579 1.801219
0.816449 1.780013
0.817319 1.758713
0.818189 1.737322
0.819059 1.715843
0.819930 1.694279
0.820800 1.672634
0.821670 1.650910
0.822540 1.629109
0.823410 1.607235
0.824281 1.585289
0.825151 1.563274
0.826021 1.541191
0.826891 1.519044
0.827761 1.496834
0.828631 1.474562
0.829502 1.452231
0.830372 1.429842
0.831242 1.407397
0.832112 1.384897
0.832982 1.362345
0.833853 1.339741
0.834723 1.317087
0.835593 1.294384
0.836463 1.271633
0.837333 1.248836
0.838204 1.225995
0.839074 1.203109
0.839944 1.180181
0.840814 1.157212
0.841684 1.134202
0.842554 1.111153
0.843425 1.088066
0.844295 1.064941
0.845165 1.041780
